line forces [N];;;;;;;;;;;;;;;;x;y;psi;fender forces [N];;;;;;;;
136890,4508;136896,5013;136649,9121;136641,0459;136000,6759;135806,9719;137353,0779;137357,214;136938,7351;136835,681;136360,21;135889,0923;136661,3887;136636,4243;136922,6689;137002,2035;-0,000477019;-0,004672565;-1,92E-06;58120,47695;58657,63109;59194,78522;59731,93936;60269,09349;60806,24763;61343,40176;61880,5559;62417,71003
136839,8354;136846,4981;136572,3224;136562,3394;135850,6348;135634,8654;137355,1296;137360,1524;136892,742;136777,9041;136249,976;135725,2264;136585,575;136557,686;136876,153;136964,5422;-0,000532868;-0,005140006;-2,12E-06;64332,07438;64928,64054;65525,2067;66121,77286;66718,33902;67314,90518;67911,47134;68508,0375;69104,60367
136787,6912;136794,9666;136492,4063;136481,242;135696,2142;135457,6407;137357,3905;137363,4336;136845,0681;136718,0226;136136,1685;135555,9024;136507,411;136476,4754;136828,2148;136925,727;-0,000591498;-0,005615889;-2,33E-06;70662,05526;71320,84261;71979,62996;72638,41732;73297,20467;73955,99202;74614,77937;75273,56672;75932,35407
136734,2244;136742,1079;136410,4805;136398,0704;135538,0404;135276,0027;137359,8733;137367,0816;136795,8465;136656,2043;136019,1614;135381,6578;136427,1649;136393,0668;136779,0204;136885,892;-0,000652852;-0,006098122;-2,55E-06;77077,96321;77801,88479;78525,80636;79249,72794;79973,64952;80697,5711;81421,49268;82145,41426;82869,33584
136679,6414;136688,1233;136326,8622;136313,1418;135376,7404;135090,6564;137362,5907;137371,1206;136745,209;136592,6159;135899,3258;135203,0254;136345,1022;136307,7322;136728,7342;136845,1701;-0,000716873;-0,006584647;-2,78E-06;83547,6172;84339,71086;85131,80453;85923,89819;86715,99185;87508,08551;88300,17917;89092,27284;89884,3665
136624,148;136633,2134;136241,8674;136226,7721;135212,9388;134902,3045;137365,5553;137375,575;136693,286;136527,4222;135777,0285;135020,5321;136261,4854;136220,7405;136677,5187;136803,6926;-0,000783502;-0,007073441;-3,02E-06;90039,25439;90902,70122;91766,14805;92629,59488;93493,0417;94356,48853;95219,93536;96083,38219;96946,82902
136567,9487;136577,5776;136155,8099;136139,2753;135047,2555;134711,6442;137368,78;137380,469;136640,206;136460,7855;135652,631;134834,6972;136176,5731;136132,356;136625,5338;136761,5885;-0,00085268;-0,007562525;-3,27E-06;96521,66766;97459,80784;98397,94802;99336,0882;100274,2284;101212,3686;102150,5087;103088,6489;104026,7891
136511,2458;136521,413;136068,9999;136050,9612;134880,303;134519,3645;137372,2772;137385,8264;136586,0956;136392,8656;135526,4886;134646,0311;136090,6191;136042,8388;136572,9363;136718,9846;-0,000924349;-0,008049975;-3,53E-06;102964,3377;103980,6838;104997,0299;106013,376;107029,7222;108046,0683;109062,4144;110078,7605;111095,1066
136454,2383;136464,9137;135981,7428;135962,1354;134712,6845;134326,1434;137376,0593;137391,6709;136531,0784;136323,819;135398,9497;134455,0339;136003,8719;135952,4433;136519,88;136676,0052;-0,00099845;-0,008533924;-3,81E-06;109337,559;110435,8067;111534,0545;112632,3022;113730,5499;114828,7977;115927,0454;117025,2932;118123,5409
136397,1215;136408,2702;135894,338;135873,0971;134544,9908;134132,6454;137380,1384;137398,0257;136475,2755;136253,7986;135270,3544;134262,1943;135916,5743;135861,4178;136466,5147;136632,7712;-0,001074926;-0,009012572;-4,10E-06;115612,5591;116796,5954;117980,6318;119164,6682;120348,7045;121532,7409;122716,7773;123900,8136;125084,85
136340,0862;136351,6683;135807,0779;135784,1386;134377,7988;133939,5191;137384,5264;137404,9132;136418,8049;136182,9536;135141,0341;134067,988;135828,9624;135770,0042;136412,9863;136589,4006;-0,001153719;-0,00948419;-4,40E-06;121761,6112;123035,5201;124309,429;125583,338;126857,2469;128131,1558;129405,0648;130678,9737;131952,8826
136283,3178;136295,2889;135720,2465;135695,544;134211,6692;133747,3948;137389,2348;137412,3553;136361,7811;136111,4287;135011,3104;133872,8773;135741,2655;135678,4371;136359,4362;136546,0076;-0,001234773;-0,009947128;-4,72E-06;127758,1394;129126,2049;130494,2704;131862,336;133230,4015;134598,467;135966,5325;137334,598;138702,6635
136226,996;136239,307;135634,1191;135607,5883;134047,1445;133556,8826;137394,2746;137420,373;136304,3152;136039,3644;134881,4949;133677,3096;135653,7053;135586,9435;136306,0015;136502,7029;-0,001318032;-0,010399817;-5,05E-06;133576,8165;135043,5234;136510,2302;137976,9371;139443,644;140910,3509;142377,0578;143843,7646;145310,4715
136171,2938;136183,8912;135548,9606;135520,5364;133884,7471;133368,5698;137399,6563;137428,9866;136246,5142;135966,896;134751,8881;133481,7167;135566,4957;135495,7425;136252,814;136459,593;-0,001403442;-0,010840776;-5,40E-06;139193,6532;140763,6854;142333,7175;143903,7496;145473,7818;147043,8139;148613,8461;150183,8782;151753,9103
136116,377;136129,2034;135465,0251;135434,6424;133724,978;133183,0197;137405,39;137438,2152;136188,4814;135894,1541;134622,7789;133286,5141;135479,8422;135405,0444;136200,0005;136416,7805;-0,00149095;-0,011268615;-5,76E-06;144586,0805;146264,3169;147942,5533;149620,7897;151299,0261;152977,2624;154655,4988;156333,7352;158011,9716
136062,4041;136075,3979;135382,5551;135350,1487;133568,3148;133000,7693;137411,4852;137448,0769;136130,3158;135821,2638;134494,4446;133092,0999;135393,9419;135315,0511;136147,6827;136374,3634;-0,001580505;-0,01168204;-6,14E-06;149733,0226;151524,5311;153316,0396;155107,548;156899,0565;158690,565;160482,0735;162273,582;164065,0905
136009,5252;136022,6212;135301,7805;135267,2851;133415,2107;132822,3283;137417,9507;137458,5886;136072,1119;135748,3448;134367,1496;132898,8548;135308,9828;135225,955;136095,9763;136332,4356;-0,001672058;-0,012079854;-6,54E-06;154614,9618;156524,9907;158435,0197;160345,0487;162255,0776;164165,1066;166075,1356;167985,1646;169895,1935
135957,8821;135971,0115;135222,9182;135186,2687;133266,0929;132648,1772;137424,7948;137469,7661;136013,9599;135675,5111;134241,1458;132707,141;135225,1438;135137,9395;136044,9918;136291,0861;-0,00176556;-0,012460961;-6,96E-06;159213,9951;161247,9631;163281,931;165315,899;167349,8669;169383,8349;171417,8029;173451,7708;175485,7388
135907,6077;135920,6984;135146,1716;135107,3029;133121,3618;132478,7663;137432,025;137481,624;135955,9455;135602,871;134116,6719;132517,3019;135142,5945;135051,1783;135994,8337;136250,3995;-0,001860967;-0,012824368;-7,39E-06;163513,882;165677,3653;167840,8485;170004,3318;172167,815;174331,2983;176494,7815;178658,2648;180821,7481
135858,8256;135871,8025;135071,73;135030,5769;132981,3899;132314,5149;137439,6481;137494,1753;135898,1496;135530,5269;133993,9532;132329,6622;135061,4948;134965,8352;135945,6007;136210,4554;-0,001958234;-0,013169186;-7,85E-06;167500,0833;169798,8018;172097,5204;174396,2389;176694,9575;178993,6761;181292,3946;183591,1132;185889,8317
135811,6499;135824,4351;134999,7679;134956,2656;132846,5208;132155,8096;137447,6703;137507,4319;135840,6485;135458,5753;133873,2016;132144,5269;134981,9951;134882,0645;135897,3856;136171,3288;-0,00205732;-0,013494633;-8,32E-06;171159,7917;173599,5935;176039,3952;178479,1969;180918,9986;183358,8004;185798,6021;188238,4038;190678,2055
135766,185;135778,6981;134930,4452;134884,5288;132717,069;132003,0046;137456,0969;137521,4041;135783,5137;135387,1066;133754,6153;131962,1819;134904,2362;134800,0103;135850,275;136133,0899;-0,002158187;-0,01380003;-8,81E-06;174481,954;177068,7973;179655,6405;182242,4838;184829,3271;187416,1704;190003,0137;192589,857;195176,7002
135722,5254;135734,6837;134863,9066;134815,5115;132593,319;131856,4203;137464,9325;137536,1009;135726,812;135316,2052;133638,3785;131782,8931;134828,3488;134719,8069;135804,3498;136095,8039;-0,002260796;-0,014084809;-9,33E-06;177457,2837;180197,2187;182937,1537;185677,0887;188417,0237;191156,9587;193896,8937;196636,8286;199376,7636
135680,7556;135692,4746;134800,2815;134749,3432;132475,525;131716,3433;137474,1809;137551,5298;135670,6053;135245,9495;133524,6621;131606,9072;134754,4543;134641,5786;135759,6848;136059,5314;-0,002365115;-0,014348503;-9,86E-06;180078,267;182977,4156;185876,5641;188775,7126;191674,8611;194574,0096;197473,1582;200372,3067;203271,4552
135640,95;135652,1433;134739,6837;134686,1382;132363,9109;131583,0261;137483,845;137567,6968;135614,9508;135176,4119;133413,6229;131434,4512;134682,664;134565,4399;135716,3488;136024,3278;-0,002471112;-0,014590752;-1,04E-05;182339,1589;185403,6933;188468,2277;191532,7621;194597,2965;197661,8309;200726,3653;203790,8997;206855,4341
135603,1727;135613,7527;134682,2116;134625,9951;132258,6698;131456,687;137493,9271;137584,6063;135559,9011;135107,6587;133305,4044;131265,7328;134613,0799;134491,4953;135674,4048;135990,2442;-0,002578756;-0,014811301;-1,10E-05;184235,972;187472,093;190708,2139;193944,3349;197180,4558;200416,5768;203652,6978;206888,8187;210124,9397
135567,4779;135577,3556;134627,9483;134568,9973;132159,9644;131337,5101;137504,4286;137602,2615;135505,504;135039,7504;133200,1365;131100,9405;134545,7943;134419,8399;135633,9099;135957,3268;-0,002688023;-0,015009995;-1,16E-05;185766,458;189180,3715;192594,285;196008,1986;199422,1121;202836,0256;206249,9392;209663,8527;213077,7663
135533,9094;135542,9952;134576,9612;134515,2128;132067,9273;131225,6454;137515,3501;137620,6639;135451,8027;134972,7417;133097,936;130940,244;134480,8903;134350,559;135594,9156;135925,617;-0,002798887;-0,015186779;-1,22E-05;186930,0806;190527,9743;194125,8681;197723,7618;201321,6556;204919,5494;208517,4431;212115,3369;215713,2306
135502,5013;135510,705;134529,3027;134464,6944;131982,6608;131121,2095;137526,6914;137639,8135;135398,836;134906,6815;132998,9065;130783,7943;134418,4417;134283,7288;135557,4677;135895,1521;-0,002911326;-0,015341697;-1,28E-05;187727,982;191516,001;195304,02;199092,0391;202880,0581;206668,0772;210456,0962;214244,1152;218032,1343
135473,2777;135480,5087;134485,0101;134417,4798;131904,2377;131024,2859;137538,4514;137659,7089;135346,6382;134841,6131;132903,139;130631,7246;134358,5136;134219,4161;135521,6065;135865,9646;-0,003025323;-0,015474886;-1,35E-05;188162,9421;192147,1642;196131,3864;200115,6085;204099,8307;208084,0528;212068,275;216052,4971;220036,7192
135446,2531;135452,4208;134444,106;134373,5924;131832,7018;130934,9257;137550,6286;137680,3474;135295,2394;134777,5744;132810,7122;130484,1502;134301,1621;134157,6789;135487,367;135838,0829;-0,003140861;-0,015586575;-1,41E-05;188239,3312;192425,7422;196612,1532;200798,5642;204984,9752;209171,3862;213357,7972;217544,2082;221730,6192
135421,4324;135426,4465;134406,5985;134333,0408;131768,0689;130853,148;137563,2203;137701,7247;135244,6654;134714,5982;132721,6925;130341,1695;134246,435;134098,5669;135454,7792;135811,5311;-0,003257926;-0,01567708;-1,48E-05;187963,0562;192357,5248;196751,9934;201146,462;205540,9306;209935,3991;214329,8677;218724,3363;223118,8049
135398,8115;135402,5822;134372,482;134295,82;131710,3267;130778,9415;137576,2234;137723,8353;135194,938;134652,7118;132636,1349;130202,8641;134194,3719;134042,121;135423,8678;135786,3294;-0,003376506;-0,0157468;-1,55E-05;187341,5016;191949,7546;196558,0075;201166,2605;205774,5134;210382,7664;214991,0193;219599,2723;224207,5252
135378,3773;135380,8155;134341,7369;134261,9113;131659,4366;130712,2646;137589,6339;137746,6721;135146,0753;134591,9379;132554,0831;130069,2998;134145,0046;133988,3744;135394,6531;135762,4941;-0,003496593;-0,015796216;-1,63E-05;186383,464;191211,0615;196038,659;200866,2565;205693,854;210521,4515;215349,049;220176,6465;225004,2439
135360,1081;135361,1257;134314,331;134231,2831;131615,3343;130653,0473;137603,4472;137770,2271;135098,0914;134532,2944;132475,5702;129940,5271;134098,3573;133937,3526;135367,1506;135740,0378;-0,003618179;-0,015825881;-1,70E-05;185099,0826;190151,3938;195203,705;200256,0162;205308,3274;210360,6386;215412,9499;220465,2611;225517,5723
135343,974;135343,4841;134290,2193;134203,8913;131577,9307;130601,192;137617,6579;137794,4909;135050,9971;134473,7946;132400,6188;129816,5819;134054,4471;133889,0736;135341,3714;135718,9696;-0,003741261;-0,015836422;-1,77E-05;183499,7645;188781,9437;194064,1229;199346,3021;204628,4813;209910,6605;215192,8397;220475,0189;225757,1981
