0,0
12.6999000008333,24.999687500651
12.6996000133332,24.9987500104166
12.699100067498,24.997187552734
12.698400213322,24.9950001666644
12.6975005207899,24.9921879068926
12.6964010798704,24.9887508437247
12.6951020005066,24.9846890630872
12.6936034126052,24.9800026665244
12.691905466024,24.9746917711961
12.6900083305561,24.9687565098742
12.6879121959134,24.96219703094
12.6856172717077,24.9550134983801
12.6831237874296,24.9472060917825
12.6804319924253,24.938775006332
12.6775421558721,24.9297204528052
12.6744545667513,24.9200426575655
12.6711695338191,24.9097418625573
12.6676873855762,24.8988183252999
12.6640084702345,24.8872723188811
12.6601331556825,24.8751041319506
12.6560618294483,24.8623140687124
12.6517948986612,24.8489024489174
12.6473327900107,24.8348696078554
12.6426759497041,24.8202158963467
12.6378248434213,24.8049416807332
12.632779956269,24.7890473428697
12.6275417927318,24.7725332801137
12.6221108766215,24.7553999053159
12.6164877510254,24.7376476468099
12.6106729782512,24.7192769484011
12.6046671397714,24.700288269356
12.5984708361649,24.6806820843907
12.5920846870568,24.6604588836587
12.5855093310567,24.639619172739
12.5787454256948,24.6181634726233
12.5717936473559,24.596092319703
12.5646546912121,24.5734062657558
12.557329271153,24.5501058779318
12.5498181197146,24.5261917387394
12.5421219880058,24.501664446031
12.5342416456332,24.4765246129876
12.5261778806246,24.4507728681037
12.5179314993498,24.4244098551716
12.5095033264399,24.3974362332651
12.5008942047054,24.3698526767236
12.4921049950511,24.3416598751344
12.4831365763907,24.3128585333161
12.4739898455586,24.2834493713007
12.4646657172202,24.2534331243159
12.4551651237807,24.2228105427661
12.4454890152915,24.1915823922144
12.4356383593553,24.1597494533628
12.4256141410295,24.1273125220333
12.4154173627276,24.0942724091473
12.405049044119,24.060629940706
12.3945102220268,24.0263859577693
12.3838019503245,23.991541316435
12.3729252998304,23.9560968878174
12.3618813582003,23.9200535580253
12.3506712298194,23.8834122281401
12.339296035691,23.8461738141932
12.3277569133251,23.8083392471428
12.3160550166243,23.7699094728513
12.3041915157686,23.730885452061
12.2921675970981,23.6912681603704
12.2799844629947,23.6510585882097
12.2676433317617,23.6102577408161
12.2551454375019,23.5688666382087
12.2424920299942,23.5268863151628
12.229684374569,23.4843178211845
12.216723751981,23.4411622204837
12.2036114582818,23.3974205919484
12.1903488046897,23.3530940291168
12.1769371174592,23.3081836401509
12.1633777377476,23.2626905478079
12.1496720214818,23.2166158894128
12.1358213392219,23.1699608168296
12.1218270760246,23.1227264964328
12.1076906313045,23.0749141090779
12.0934134186943,23.0265248500721
12.0789968659035,22.9775599291444
12.0644424145752,22.9280205704151
12.0497515201425,22.8779080123658
12.0349256516826,22.8272235078077
12.01996629177,22.7759683238508
12.0048749363281,22.7241437418721
11.98965309448,22.6717510574834
11.9743022883972,22.6187915804991
11.9588240531474,22.5652666349033
11.9432199365413,22.5111775588169
11.9274914989776,22.456525704464
11.9116403132869,22.4013124381381
11.8956679645746,22.345539140168
11.8795760500622,22.2892072048832
11.8633661789278,22.2323180405792
