127530,127530,127530,127530,127530,127530,127530,127530,127530,127530,127530,127530,0,0,0,0,0,0,0,0,0,0,0,0
127529.999999999,127530,127530,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,-9.63568780211518e-07,-8.76122562309929e-06,-1.21374917236276e-08,0,0,0,0,0,0,0,0,0
127528.157528517,127528.149840985,127527.621453449,127527.685041046,127529.791686088,127529.731309465,127528.747493119,127528.827376826,127524.957674537,127524.733167511,127526.971067077,127526.978972129,-3.84743892138018e-06,-3.49057903204693e-05,-4.83543167677006e-08,159.421546549288,163.195238375806,166.968930202324,170.742622028843,174.516313855361,178.290005681879,182.063697508397,185.837389334915,189.611081161434
127522.652912819,127522.622227511,127520.515645758,127520.769190335,127529.169829227,127528.929107113,127525.005517784,127525.324138465,127509.896994472,127509.001775689,127517.924181995,127517.955686783,-8.63644403053044e-06,-7.81196017886087e-05,-1.0829590281606e-07,635.339332148374,650.373269443435,665.407206793725,680.441144144015,695.475081494305,710.509018789367,725.542956139657,740.576893489947,755.610830840237
127513.541550045,127513.472673544,127508.75560017,127509.323487678,127528.142528216,127527.603433857,127518.810251041,127519.524411172,127484.974120705,127482.968483708,127502.953190762,127503.023709437,-1.53124582651142e-05,-0.000138017969546528,-1.91680119027215e-07,1422.21706722398,1455.88756293491,1489.55805870107,1523.228554412,1556.89905017816,1590.56954588909,1624.24004165525,1657.91053736618,1691.58103313234
127500.898182101,127500.776012539,127492.440710874,127493.4446099,127526.721688694,127525.768874528,127510.207914179,127511.471926022,127450.391748584,127446.844222573,127482.179618902,127482.304186961,-2.38544594084096e-05,-0.000214148036030704,-2.98295046412199e-07,2512.85798498693,2572.45363416598,2632.04928334503,2691.64493252408,2751.2405816479,2810.83623082695,2870.431880006,2930.02752918505,2989.6231783641
127484.81633822,127484.625840864,127471.695981345,127473.254130432,127524.922910327,127523.444423597,127499.254489994,127501.219748529,127406.397785825,127400.886825065,127455.751885625,127455.945064731,-3.42386054443614e-05,-0.000305991511492672,-4.2799635580335e-07,3898.45812521974,3991.20163469893,4083.94514412289,4176.68865360208,4269.43216308127,4362.17567256047,4454.91918203966,4547.66269151885,4640.40620094281
127465.407681875,127465.133865673,127446.671132455,127448.897652242,127522.765354405,127520.653327636,127486.015390296,127488.829960758,127353.283799753,127345.399416682,127423.844381019,127424.120167197,-4.64383241298916e-05,-0.00041296769680323,-5.80704312755468e-07,5568.66726822873,5701.73647116892,5834.80567416434,5967.87487710453,6100.94408009995,6234.01328309537,6367.08248603557,6500.15168903099,6633.22089202641
127442.801266305,127442.429161544,127417.539586068,127420.543819814,127520.27159274,127517.42290543,127470.565075571,127474.373297744,127291.383243844,127280.728577737,127386.656412,127387.028147748,-6.042441500254e-05,-0.00053443677695767,-7.56400430408828e-07,7511.65714986482,7692.20508914273,7872.75302842063,8053.30096769853,8233.84890697644,8414.39684630957,8594.94478558747,8775.49272486538,8956.04066414328
127417.142703283,127416.65734042,127384.49733038,127388.383216048,127517.467438852,127513.784347035,127452.986629464,127457.928740773,127221.069474261,127207.262287837,127344.411023539,127344.891314267,-7.61651632044446e-05,-0.000669703366863794,-9.55123792910652e-07,9714.19654974629,9949.37052032883,10184.5444909666,10419.7184615491,10654.8924321869,10890.0664028247,11125.2403734072,11360.414344045,11595.5883146827
127388.593250235,127387.979640014,127347.761673967,127352.627151038,127514.381762571,127509.772493021,127433.371290513,127439.583069796,127142.753568617,127125.427665271,127297.353702202,127297.954337464,-9.3626464450414e-05,-0.000818020289884195,-1.1769670734312e-06,12161.7328178099,12458.6922664944,12755.6517152341,13052.6111639187,13349.5706126032,13646.5300613429,13943.4895100274,14240.448958712,14537.4084073965
