127530,127530,127530,127530,127530,127530,127530,127530,127530,127530,127530,127530,0,0,0,0,0,0,0,0,0,0,0,0
127529.999999999,127530,127530,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,127529.999999999,-9.63560069947046e-07,-8.76122554261688e-06,-1.21374901879145e-08,0,0,0,0,0,0,0,0,0
127528.157529765,127528.149842303,127527.621454212,127527.685041807,127529.7916851,127529.731308431,127528.747494385,127528.827377852,127524.957673217,127524.733166388,127526.971066239,127526.978971313,-3.8473779463901e-06,-3.49057897582625e-05,-4.83543060375945e-08,159.421547101579,163.195238486264,166.968929815721,170.742621200407,174.516312529863,178.29000385932,182.063695244005,185.837386573462,189.611077902919
127522.652921589,127522.622236775,127520.515651097,127520.769195658,127529.169822324,127528.929099862,127525.005526665,127525.324145663,127509.8969852,127509.001767826,127517.924176103,127517.955681047,-8.63621754725922e-06,-7.81195997057683e-05,-1.08295863047078e-07,635.339336180095,650.373270161413,665.40720414273,680.441138179276,695.475072160593,710.509006141911,725.542940178457,740.576874159774,755.610808141091
127513.541582607,127513.472707929,127508.755620004,127509.323507442,127528.142502584,127527.603406938,127518.810284033,127519.5244379,127484.974086277,127482.968454506,127502.953168883,127503.023688141,-1.53118485020217e-05,-0.000138017963955446,-1.91680012204796e-07,1422.21708219106,1455.88756558591,1489.55804898076,1523.22853232038,1556.89901571523,1590.56949905485,1624.23998244969,1657.91046578931,1691.58094918416
127500.898269776,127500.776105118,127492.440764277,127493.444663112,127526.721619687,127525.768802057,127510.208002993,127511.471997974,127450.391655864,127446.844143924,127482.179559985,127482.304129609,-2.38531092353638e-05,-0.000214148023690946,-2.98294810442131e-07,2512.85802524892,2572.45364118007,2632.04925716645,2691.64487309761,2751.24048908399,2810.83610501514,2870.43172100152,2930.02733693268,2989.62295286383
127484.816532356,127484.626045848,127471.696099595,127473.254248252,127524.922757528,127523.444263129,127499.25468665,127501.219907851,127406.397580484,127400.886650864,127455.751755145,127455.944937715,-3.42359835525856e-05,-0.000305991487614733,-4.27995898673081e-07,3898.45821430422,3991.20165038398,4083.94508646375,4176.68852259874,4269.4319586785,4362.17539481349,4454.91883089326,4547.66226702825,4640.40570310801
127465.408058857,127465.134263731,127446.671362076,127448.897881035,127522.765057687,127520.653016026,127486.015772157,127488.830270125,127353.283400911,127345.399078312,127423.844127586,127424.119920491,-4.64336902247284e-05,-0.000412967654761096,-5.80703506762564e-07,5568.66744126139,5701.73650215243,5834.80556298823,5967.87462382404,6100.94368465984,6234.01274549565,6367.08180638668,6500.15086722249,6633.21992805829
127442.801932565,127442.429865054,127417.539991876,127420.544224159,127520.271068328,127517.422354693,127470.565750431,127474.373844483,127291.382538771,127280.72797954,127386.655963993,127387.027711629,-6.04167850112912e-05,-0.000534436708011087,-7.56399106452832e-07,7511.65745616522,7692.20514481362,7872.75283351726,8053.30052222089,8233.84821092452,8414.39589962815,8594.94358833179,8775.49127698019,8956.03896568382
127417.14380029,127416.658498754,127384.497998537,127388.383881796,127517.466575371,127513.783440209,127452.987740596,127457.929640953,127221.068313031,127207.261302578,127344.410285693,127344.890595998,-7.61532745015432e-05,-0.000669703259891074,-9.55121734844711e-07,9714.1970552027,9949.37061416301,10184.5441731786,10419.7177321389,10654.8912911544,10890.0648501147,11125.2384091302,11360.4119680906,11595.5855271061
127388.594959479,127387.981444819,127347.762714992,127352.628188313,127514.380417143,127509.771080047,127433.373021727,127439.584472318,127142.751758785,127125.426129605,127297.352552248,127297.953218018,-9.36087411021753e-05,-0.000818020131126334,-1.17696401246988e-06,12161.7336078064,12458.6924166622,12755.6512254628,13052.6100342634,13349.5688431191,13646.5276519197,13943.4864607755,14240.445269576,14537.4040784318
127357.331369067,127356.57462653,127307.571447636,127313.50789596,127511.044283507,127505.423488943,127411.820524703,127419.432468415,127056.879261051,127035.686224542,127245.749255105,127246.481180464,-0.00011274647844957,-0.000978592341417912,-1.42206788129616e-06,14838.4805541858,15204.4127892317,15570.3450242775,15936.2772593234,16302.2094943693,16668.1417294152,17034.073964461,17400.0061995069,17765.9384345528
127323.542589983,127322.627552492,127264.180030409,127271.271769221,127507.492500985,127500.782032942,127388.436287327,127397.5745553,126963.930017536,126938.53940334,127189.886409536,127190.759541946,-0.000133527636479564,-0.00115058129101954,-1.69062008917363e-06,17727.5103792063,18169.6483482951,18611.7863174391,19053.9242865279,19496.0622556167,19938.2002247607,20380.3381938494,20822.4761629934,21264.6141320822
127287.430661469,127286.342194514,127217.861291197,127226.185093941,127503.761804967,127495.890958137,127363.332875753,127374.117902136,126864.413345231,126834.514742097,127130.067953633,127131.091221762,-0.000155911375346391,-0.0013331091109154,-1.98284744825111e-06,20810.8525457292,21336.4866188649,21862.1206920557,22387.7547651914,22913.3888383823,23439.0229115179,23964.6569847088,24490.2910578444,25015.9251310353
127249.20891969,127247.931807935,127168.903439462,127178.52810988,127499.89110053,127490.797105767,127336.628775756,127349.175339212,126758.865845958,126724.169638973,127066.614063456,127067.795321208,-0.000179855027345754,-0.00152526315874171,-2.29901189576571e-06,24069.5958485953,24686.0869144068,25302.5779802736,25919.0690460852,26535.5601118968,27152.0511777636,27768.5422435752,28385.0333093868,29001.5243752536
127209.100765267,127207.619700899,127117.608384032,127128.594375365,127495.92121329,127485.549615407,127308.447757237,127322.8647503,126647.848447272,126608.086746648,126999.859393945,127001.205370873,-0.000205314265964734,-0.00172610063705851,-2.63940538632941e-06,27483.994628734,28198.7850152503,28913.5754018217,29628.365788338,30343.1561748542,31057.9465614257,31772.7369479419,32487.5273344581,33202.3177210296
127167.338386887,127165.637959805,127064.289990709,127076.68907343,127491.894631741,127480.199618045,127278.918215642,127295.308442801,126531.943335204,126486.87079244,126930.151255452,126931.66751382,-0.000232243281153801,-0.00193465331016434,-3.00434464540379e-06,31033.5782777105,31854.2010851882,32674.8238926659,33495.4467001436,34316.0695075661,35136.6923150438,35957.3151225215,36777.9379299992,37598.5607374769
127124.161447853,127122.226137784,127009.272289198,127023.127268721,127487.855242575,127474.799920699,127248.172493959,127266.632499305,126411.750796033,126361.145303916,126857.847736023,126859.538634664,-0.000260594959893421,-0.00214993229535639,-3.39416581406543e-06,34697.2634444638,35631.3502468049,36565.4370492013,37499.5238515977,38433.6106539942,39367.6974563906,40301.784258787,41235.8710611834,42169.9578635798
127079.81574309,127077.629913662,126952.887639344,126968.232124818,127483.848060593,127469.404684611,127216.346189193,127236.966114072,126287.885984441,126231.549257977,126783.315779883,126785.184444985,-0.000290321071109964,-0.00237093290437348,-3.80921901541891e-06,38453.4683511892,39508.755232754,40564.0421143189,41619.328995939,42674.6158775038,43729.9027590687,44785.1896406887,45840.4765222536,46895.7634038184
127034.551833773,127032.099728621,126895.474866684,126912.333091749,127479.918954631,127464.069098643,127183.577447011,127206.440918133,126160.975636012,126098.73367194,126706.92923259,126708.977535545,-0.000321372453982673,-0.00259663951071852,-4.24986287311202e-06,42280.2286168077,43464.5605193287,44648.8924218497,45833.2243243707,47017.5562268917,48201.8881294127,49386.2200319337,50570.5519344548,51754.8838369758
126988.623667128,126985.889408078,126837.377377393,126855.764073458,127476.114371146,127458.84904986,127150.006248545,127175.190296795,126031.654741806,125963.358155025,126629.066863536,126631.295405894,-0.000353699208675512,-0.00282603041863961,-4.71645901235002e-06,46155.3139846456,47476.6473502698,48797.9807158939,50119.3140814628,51440.6474470869,52761.9808126558,54083.3141782799,55404.6475439041,56725.980909473
126942.287188837,126939.254776156,126778.941262843,126798.861585197,127472.481056925,127453.800793041,127115.773693168,127143.348703017,125900.563203108,125826.087439064,126550.110376541,126552.518482031,-0.000387250888524683,-0.0030580827097543,-5.20936657359251e-06,50056.3453503953,51522.7490548894,52989.1527593284,54455.5564637673,55921.9601682063,57388.3638726452,58854.7675770842,60321.1712815231,61787.5749859621
126895.798955357,126892.452270186,126720.513403841,126741.962910598,127469.065782501,127448.98062097,127081.021281129,127111.050970672,125768.342484301,125687.587906937,126470.44241911,126473.028132832,-0.000421976692714521,-0.0032917770436267,-5.72893676875235e-06,53960.9114907332,55580.566070885,57200.2206509815,58819.8752311333,60439.5298112298,62059.1843913263,63678.838971478,65298.4935515746,66918.1481317263
